GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anonfun.getFSBytesWrittenOnThreadCallback.new Serializable() {...},3,16,0,0,0,1,1,2,1,2
Spark Project Core,org.apache.spark.deploy,Docker,85,0,0,0,0,0,21,0,21,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.pollAndReportStatus.new Serializable() {...},33,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.pollAndReportStatus.new Serializable() {...},33,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.pollAndReportStatus.new Serializable() {...},47,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.pollAndReportStatus.new Serializable() {...},45,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.pollAndReportStatus.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.pollAndReportStatus.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.SubmitDriverResponse,198,0,37,0,3,0,38,0,18,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},23,0,2,0,1,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},23,0,2,0,1,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},18,0,2,0,1,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},23,0,2,0,1,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},18,0,2,0,1,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.RegisterApplication.,33,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,SparkDocker,9,0,0,0,0,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.KillDriverResponse.,40,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,SparkDocker..anonfun.startNode.new Serializable() {...},17,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmit..anonfun.prepareSubmitEnvironment.14..anonfun.apply.new Serializable() {...},32,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.KillDriver.,27,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anon.new FilenameFilter() {...},28,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.RegisterWorkerFailed,96,0,18,0,1,0,21,0,12,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils..anonfun.addExclusionRules.new Serializable() {...},47,0,0,0,3,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.DriverStateChanged,150,0,32,0,5,0,33,0,16,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils..anonfun.extractMavenCoordinates.new Serializable() {...},112,0,14,0,7,0,9,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anon.new Comparator() {...},9,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DriverDescription,255,0,36,0,7,0,44,0,24,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anon.new Function0.mcJ.sp() {...},30,55,0,0,1,6,10,3,10,3
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anon.new PathFilter() {...},26,0,4,0,4,0,4,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anon.new PrivilegedExceptionAction() {...},10,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,PythonRunner..anonfun.main.new Serializable() {...},13,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,PythonRunner..anonfun.main.new Serializable() {...},13,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,PythonRunner..anonfun.main.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.WorkerRemoved,150,0,32,0,1,0,33,0,16,0
Spark Project Core,org.apache.spark.deploy,DependencyUtils..anonfun.resolveGlobPaths.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DependencyUtils..anonfun.resolveGlobPaths.new Serializable() {...},87,0,10,0,8,0,7,0,2,0
Spark Project Core,org.apache.spark.deploy,DependencyUtils..anonfun.addJarsToClassPath.new Serializable() {...},12,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.org.apache.spark.deploy.FaultToleranceTest..addWorkers.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.org.apache.spark.deploy.FaultToleranceTest..addWorkers.new Serializable() {...},34,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.LaunchDriver,123,0,25,0,1,0,27,0,14,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.UnregisterApplication.,27,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint,582,0,30,0,78,0,52,0,37,0
Spark Project Core,org.apache.spark.deploy,SparkCuratorUtil.,174,0,4,0,18,0,30,0,28,0
Spark Project Core,org.apache.spark.deploy,SparkSubmit..anonfun.prepareSubmitEnvironment.12..anonfun.apply.new Serializable() {...},32,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.zipRLibraries.new Serializable() {...},51,0,0,0,8,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.zipRLibraries.new Serializable() {...},34,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,RRunner..anon.new Thread() {...},26,0,0,0,4,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.defaultSparkProperties.new Serializable() {...},36,0,4,0,5,0,4,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.defaultSparkProperties.1..anonfun.apply.new Serializable() {...},36,0,4,0,2,0,4,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.defaultSparkProperties.1..anonfun.apply.new Serializable() {...},59,0,2,0,2,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,ExternalShuffleService..anonfun.main.new Serializable() {...},19,0,0,0,4,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,ExternalShuffleService..anonfun.main.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ExternalShuffleService..anonfun.main.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anon.new SecurityManager() {...},8,0,0,0,3,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.MasterChanged,123,0,25,0,1,0,27,0,14,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.KillExecutor.,37,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,Docker..anonfun.makeRunCmd.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ApplicationDescription,453,0,77,0,12,0,87,0,44,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.KillExecutors,123,0,25,0,1,0,27,0,14,0
Spark Project Core,org.apache.spark.deploy,DriverDescription.,45,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},70,0,2,0,11,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},70,0,6,0,7,0,6,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},64,0,6,0,11,0,6,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},43,0,0,0,11,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anonfun.checkAccessPermission.new Serializable() {...},134,0,2,0,3,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},17,0,0,0,5,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},27,0,0,0,9,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},49,0,0,0,13,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},34,0,0,0,10,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.new Serializable() {...},17,0,0,0,5,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.new Serializable() {...},11,0,0,0,2,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,Client.,28,0,2,0,5,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.test.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.test.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.test.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.test.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.test.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.test.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.receive.new Serializable() {...},136,0,18,0,15,0,12,0,3,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils..anonfun.processRemoteRepoArg.new Serializable() {...},53,0,0,0,7,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils..anonfun.processRemoteRepoArg.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils..anonfun.processRemoteRepoArg.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils.MavenCoordinate.,36,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.receive.1..anonfun.applyOrElse.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.receive.1..anonfun.applyOrElse.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.MasterStateResponse..anonfun.restUri.new Serializable() {...},26,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,TestMasterInfo,281,0,0,0,23,0,32,0,32,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.RegisterWorkerFailed.,27,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,PythonRunner..anon.1..anonfun.run.new Serializable() {...},18,0,2,0,1,0,4,0,3,0
Spark Project Core,org.apache.spark.deploy,LocalSparkCluster,271,0,2,0,28,0,27,0,26,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anonfun.createSparkUser.new Serializable() {...},16,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.validateSubmitArguments.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationDescription.new Serializable() {...},8,0,0,0,1,0,3,0,3,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationDescription.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationDescription.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationDescription.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationDescription.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationDescription.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},6,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.WorkerRemoved.,36,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.ApplicationFinished.,27,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,PythonRunner.,400,0,18,0,56,0,16,0,7,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.ApplicationRemoved,96,0,18,0,1,0,21,0,12,0
Spark Project Core,org.apache.spark.deploy,FaultToleranceTest..anonfun.8..anonfun.apply.mcZ.sp.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.ignoreNonSparkProperties.new Serializable() {...},77,0,6,0,4,0,5,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.RequestSubmitDriver.,27,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,ClientArguments,604,0,68,0,52,0,62,0,28,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anonfun.listFilesSorted.new Serializable() {...},5,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,TestWorkerInfo,141,0,0,0,6,0,25,0,25,0
Spark Project Core,org.apache.spark.deploy,Docker.,186,0,6,0,10,0,28,0,25,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.WorkerStateResponse,466,0,84,0,6,0,84,0,36,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.org.apache.spark.deploy.RPackageUtils..listFilesRecursively.new Serializable() {...},12,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkDocker.,209,0,6,0,19,0,9,0,6,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitArguments..anonfun.getSqlShellOptions.new Serializable() {...},15,0,4,0,2,0,4,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeWorkerInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.RequestDriverStatus,96,0,18,0,1,0,21,0,12,0
Spark Project Core,org.apache.spark.deploy,ClientEndpoint..anonfun.asyncSendToMasterAndForwardReply.1..anonfun.apply.2..anonfun.apply.new Serializable() {...},38,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmit..anonfun.shouldDownload.1.new Serializable() {...},15,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeDriverInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,OptionAssigner,248,0,38,0,6,0,49,0,28,0
Spark Project Core,org.apache.spark.deploy,DependencyUtils.,248,0,26,0,37,0,21,0,8,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeApplicationInfo.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkSubmitUtils.,799,0,18,0,113,0,29,0,20,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.RequestExecutors.,34,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,ClientArguments.,50,0,6,0,8,0,9,0,6,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.WorkerStateResponse.,71,0,2,0,1,0,7,0,6,0
Spark Project Core,org.apache.spark.deploy,DependencyUtils..anonfun.resolveAndDownloadJars.1..anonfun.apply.new Serializable() {...},23,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anonfun.dumpTokens.new Serializable() {...},15,0,2,0,1,0,3,0,2,0
Spark Project Core,org.apache.spark.deploy,SparkHadoopUtil..anonfun.tokenToString.new Serializable() {...},45,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,DeployMessages.MasterStateResponse,349,0,52,0,14,0,60,0,30,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.org.apache.spark.deploy.RPackageUtils..print.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.org.apache.spark.deploy.RPackageUtils..print.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.org.apache.spark.deploy.RPackageUtils..print.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,RPackageUtils..anonfun.org.apache.spark.deploy.RPackageUtils..print.new Serializable() {...},9,0,0,0,1,0,2,0,2,0
Spark Project Core,org.apache.spark.deploy,JsonProtocol..anonfun.writeMasterState.new Serializable() {...},7,0,0,0,1,0,2,0,2,0
