spec,error,class,className,method
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createOutputStream
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createInputStream
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createOutputStream
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createInputStream
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,initializeForAuth
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createOutputStream
PBEKeySpec,UnsatisfiedConstraint,third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),third argument should be >= 1000 org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),first argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createInputStream
PBEKeySpec,UnsatisfiedConstraint,second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232),java:232),second argument should have been randomized org.apache.spark.network.crypto.AuthEngine.generateKey(AuthEngine.java:232)
PBEKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.AuthEngine,AuthEngine,generateKey
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createOutputStream
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.network.crypto.TransportCipher,TransportCipher,createInputStream
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74),scala:74),org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74),scala:74),org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74),scala:74),org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
